"","YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"246",2024,1,11,10,18,310,11.8,NA,NA,NA,NA,NA,1018,11.5,13.6,NA,NA,NA
"247",2024,1,11,11,18,300,12.9,NA,NA,NA,NA,NA,1018.1,11.3,13.6,NA,NA,NA
"248",2024,1,11,12,18,320,10.3,NA,NA,NA,NA,NA,1018.8,11,13.5,NA,NA,NA
"249",2024,1,11,13,18,330,7.2,NA,NA,NA,NA,NA,1019.6,10.2,13.5,NA,NA,NA
"250",2024,1,11,14,18,320,6.7,NA,NA,NA,NA,NA,1020.3,10.2,13.5,NA,NA,NA
"251",2024,1,11,15,18,320,6.2,NA,NA,NA,NA,NA,1020.7,10.2,13.5,NA,NA,NA
"252",2024,1,11,16,18,330,6.2,NA,NA,NA,NA,NA,1021,10.1,13.5,NA,NA,NA
"253",2024,1,11,17,18,350,4.1,NA,NA,NA,NA,NA,1022.4,9.8,13.5,NA,NA,NA
"254",2024,1,11,18,18,250,1.5,NA,NA,NA,NA,NA,1023.2,10.4,13.5,NA,NA,NA
"255",2024,1,11,19,18,100,1.5,NA,NA,NA,NA,NA,1023.3,10.3,13.5,NA,NA,NA
"256",2024,1,11,20,18,360,2.1,NA,NA,NA,NA,NA,1023,10.8,13.6,NA,NA,NA
"257",2024,1,11,21,18,330,1,NA,NA,NA,NA,NA,1022.8,10.6,13.7,NA,NA,NA
"258",2024,1,11,22,18,260,1,NA,NA,NA,NA,NA,1022.6,11.1,13.7,NA,NA,NA
"259",2024,1,11,22,48,90,1,NA,NA,NA,NA,NA,1022.3,11.3,13.8,NA,NA,NA
"260",2024,1,12,0,18,300,6.2,NA,NA,NA,NA,NA,1023.1,11.7,13.7,NA,NA,NA
"261",2024,1,12,1,18,300,6.2,NA,NA,NA,NA,NA,1023.2,11.4,13.6,NA,NA,NA
"262",2024,1,12,2,18,300,6.7,NA,NA,NA,NA,NA,1023.6,11.6,13.6,NA,NA,NA
"263",2024,1,12,3,18,300,6.7,NA,NA,NA,NA,NA,1024,11.6,13.6,NA,NA,NA
"264",2024,1,12,4,18,320,6.2,NA,NA,NA,NA,NA,1024.6,11.5,13.6,NA,NA,NA
"265",2024,1,12,5,18,10,3.1,NA,NA,NA,NA,NA,1024.7,10.8,13.6,NA,NA,NA
"266",2024,1,12,6,18,350,4.6,NA,NA,NA,NA,NA,1025,10.4,13.6,NA,NA,NA
"267",2024,1,12,7,18,350,6.2,NA,NA,NA,NA,NA,1024.7,10.9,13.6,NA,NA,NA
"268",2024,1,12,8,18,10,4.1,NA,NA,NA,NA,NA,1025,10.2,13.6,NA,NA,NA
"269",2024,1,12,9,18,350,2.1,NA,NA,NA,NA,NA,1024.7,10.4,13.6,NA,NA,NA
"270",2024,1,12,10,18,360,3.6,NA,NA,NA,NA,NA,1024.9,10.2,13.6,NA,NA,NA
"271",2024,1,12,11,18,50,4.1,NA,NA,NA,NA,NA,1025.2,9.3,13.6,NA,NA,NA
"272",2024,1,12,12,18,60,3.6,NA,NA,NA,NA,NA,1025.4,8.7,13.6,NA,NA,NA
"273",2024,1,12,13,18,70,3.6,NA,NA,NA,NA,NA,1025.3,8.2,13.6,NA,NA,NA
"274",2024,1,12,14,18,70,5.1,NA,NA,NA,NA,NA,1025.5,8.2,13.5,NA,NA,NA
"275",2024,1,12,15,18,70,2.6,NA,NA,NA,NA,NA,1026.2,8.5,13.5,NA,NA,NA
"276",2024,1,12,16,18,90,4.6,NA,NA,NA,NA,NA,1026.1,8.5,13.5,NA,NA,NA
"277",2024,1,12,17,18,90,5.1,NA,NA,NA,NA,NA,1026.9,8.2,13.5,NA,NA,NA
"278",2024,1,12,18,18,80,4.6,NA,NA,NA,NA,NA,1027.1,9,13.5,NA,NA,NA
"279",2024,1,12,19,18,80,3.6,NA,NA,NA,NA,NA,1026.5,9.2,13.5,NA,NA,NA
"280",2024,1,12,20,18,90,3.1,NA,NA,NA,NA,NA,1025.8,10,13.5,NA,NA,NA
"281",2024,1,12,21,18,80,1.5,NA,NA,NA,NA,NA,1025.2,10.6,13.6,NA,NA,NA
"282",2024,1,12,22,18,40,2.1,NA,NA,NA,NA,NA,1023.9,10.9,13.6,NA,NA,NA
"283",2024,1,12,23,18,320,2.1,NA,NA,NA,NA,NA,1024.4,11.2,13.6,NA,NA,NA
"284",2024,1,13,0,18,310,4.6,NA,NA,NA,NA,NA,1024.6,11.4,13.6,NA,NA,NA
"285",2024,1,13,1,18,300,4.1,NA,NA,NA,NA,NA,1024.5,11.7,13.5,NA,NA,NA
"286",2024,1,13,2,18,290,7.7,NA,NA,NA,NA,NA,1024.5,12.1,13.5,NA,NA,NA
"287",2024,1,13,3,18,320,6.7,NA,NA,NA,NA,NA,1024.1,12.1,13.5,NA,NA,NA
"288",2024,1,13,4,18,330,4.6,NA,NA,NA,NA,NA,1024.2,12,13.5,NA,NA,NA
"289",2024,1,13,5,18,340,5.1,NA,NA,NA,NA,NA,1024.8,12,13.5,NA,NA,NA
"290",2024,1,13,6,18,10,2.6,NA,NA,NA,NA,NA,1024.3,11.9,13.5,NA,NA,NA
"291",2024,1,13,7,18,30,4.1,NA,NA,NA,NA,NA,1023.9,11.7,13.5,NA,NA,NA
"292",2024,1,13,8,18,70,2.1,NA,NA,NA,NA,NA,1023.5,11.5,13.5,NA,NA,NA
"293",2024,1,13,9,18,30,2.6,NA,NA,NA,NA,NA,1023.2,11.4,13.5,NA,NA,NA
"294",2024,1,13,10,18,70,1.5,NA,NA,NA,NA,NA,1023,11.6,13.5,NA,NA,NA
"295",2024,1,13,11,18,60,3.6,NA,NA,NA,NA,NA,1022.2,11,13.5,NA,NA,NA
"296",2024,1,13,12,18,20,2.1,NA,NA,NA,NA,NA,1022,10.6,13.5,NA,NA,NA
"297",2024,1,13,13,18,30,3.1,NA,NA,NA,NA,NA,1021.8,10,13.5,NA,NA,NA
"298",2024,1,13,14,18,90,5.1,NA,NA,NA,NA,NA,1021.8,9.4,13.5,NA,NA,NA
"299",2024,1,13,15,18,90,4.6,NA,NA,NA,NA,NA,1021.9,9.5,13.5,NA,NA,NA
"300",2024,1,13,16,18,80,2.6,NA,NA,NA,NA,NA,1022.6,9.6,13.5,NA,NA,NA
"301",2024,1,13,17,18,100,5.1,NA,NA,NA,NA,NA,1023.1,10,13.5,NA,NA,NA
"302",2024,1,13,18,18,90,5.1,NA,NA,NA,NA,NA,1023.3,10.1,13.5,NA,NA,NA
"303",2024,1,13,19,18,110,4.1,NA,NA,NA,NA,NA,1022.3,11,13.5,NA,NA,NA
"304",2024,1,13,20,18,120,2.6,NA,NA,NA,NA,NA,1021.8,12.2,13.5,NA,NA,NA
"305",2024,1,13,21,18,130,2.1,NA,NA,NA,NA,NA,1021.1,12.6,13.6,NA,NA,NA
"306",2024,1,13,22,18,210,2.6,NA,NA,NA,NA,NA,1020.6,12.8,13.6,NA,NA,NA
"307",2024,1,14,0,18,190,5.7,NA,NA,NA,NA,NA,1020.7,13,13.6,NA,NA,NA
"308",2024,1,14,1,18,190,5.1,NA,NA,NA,NA,NA,1020.3,13.2,13.5,NA,NA,NA
"309",2024,1,14,2,18,220,5.1,NA,NA,NA,NA,NA,1021,12.8,13.5,NA,NA,NA
"310",2024,1,14,3,18,190,4.1,NA,NA,NA,NA,NA,1021,12.7,13.5,NA,NA,NA
"311",2024,1,14,4,18,180,6.2,NA,NA,NA,NA,NA,1020.5,12.9,13.4,NA,NA,NA
"312",2024,1,14,5,18,190,5.7,NA,NA,NA,NA,NA,1020.3,13,13.4,NA,NA,NA
"313",2024,1,14,6,18,190,5.7,NA,NA,NA,NA,NA,1020.1,12.9,13.4,NA,NA,NA
"314",2024,1,14,7,18,180,8.2,NA,NA,NA,NA,NA,1019.6,12.6,13.4,NA,NA,NA
"315",2024,1,14,8,18,180,8.2,NA,NA,NA,NA,NA,1018.9,12.4,13.4,NA,NA,NA
"316",2024,1,14,9,18,190,6.7,NA,NA,NA,NA,NA,1018.7,12.5,13.4,NA,NA,NA
"317",2024,1,14,10,18,190,7.7,NA,NA,NA,NA,NA,1019.1,12.4,13.4,NA,NA,NA
"318",2024,1,14,11,18,190,9.8,NA,NA,NA,NA,NA,1019.2,12.6,13.4,NA,NA,NA
"319",2024,1,14,12,18,190,7.7,NA,NA,NA,NA,NA,1018.9,12.6,13.4,NA,NA,NA
"320",2024,1,14,13,18,220,5.7,NA,NA,NA,NA,NA,1019.1,13.1,13.4,NA,NA,NA
"321",2024,1,14,14,18,180,1.5,NA,NA,NA,NA,NA,1019.4,13.2,13.4,NA,NA,NA
"322",2024,1,14,15,18,0,0,NA,NA,NA,NA,NA,1019.9,13.2,13.4,NA,NA,NA
"323",2024,1,14,16,18,270,1,NA,NA,NA,NA,NA,1020.3,12.8,13.4,NA,NA,NA
"324",2024,1,14,17,18,280,1.5,NA,NA,NA,NA,NA,1021,12,13.3,NA,NA,NA
"325",2024,1,14,18,18,280,3.1,NA,NA,NA,NA,NA,1020.2,11.8,13.3,NA,NA,NA
"326",2024,1,14,19,18,350,2.6,NA,NA,NA,NA,NA,1020.7,11.6,13.3,NA,NA,NA
"327",2024,1,14,20,18,360,3.6,NA,NA,NA,NA,NA,1019.4,11.5,13.3,NA,NA,NA
"328",2024,1,14,21,18,360,1.5,NA,NA,NA,NA,NA,1019.2,11.7,13.4,NA,NA,NA
"329",2024,1,14,22,18,270,2.6,NA,NA,NA,NA,NA,1019.1,12,13.4,NA,NA,NA
"330",2024,1,14,23,18,290,2.1,NA,NA,NA,NA,NA,1019.2,11.7,13.4,NA,NA,NA
"331",2024,1,15,0,18,300,5.7,NA,NA,NA,NA,NA,1019,13,13.4,NA,NA,NA
"332",2024,1,15,1,18,290,7.2,NA,NA,NA,NA,NA,1019.2,13,13.4,NA,NA,NA
"333",2024,1,15,2,18,290,8.2,NA,NA,NA,NA,NA,1019.6,12.9,13.4,NA,NA,NA
"334",2024,1,15,3,18,310,5.7,NA,NA,NA,NA,NA,1019.6,12.8,13.4,NA,NA,NA
"335",2024,1,15,4,18,310,5.7,NA,NA,NA,NA,NA,1019.6,12.7,13.4,NA,NA,NA
"336",2024,1,15,5,18,330,3.1,NA,NA,NA,NA,NA,1019.7,13,13.4,NA,NA,NA
"337",2024,1,15,6,18,120,2.6,NA,NA,NA,NA,NA,1020.1,12.6,13.4,NA,NA,NA
"338",2024,1,15,7,18,140,1.5,NA,NA,NA,NA,NA,1020.6,12.5,13.3,NA,NA,NA
"339",2024,1,15,8,18,40,3.1,NA,NA,NA,NA,NA,1020.5,12,13.4,NA,NA,NA
"340",2024,1,15,9,18,30,3.6,NA,NA,NA,NA,NA,1020.6,12.1,13.3,NA,NA,NA
"341",2024,1,15,10,18,30,2.6,NA,NA,NA,NA,NA,1020.7,11.7,13.2,NA,NA,NA
"342",2024,1,15,11,18,60,3.1,NA,NA,NA,NA,NA,1020.1,11.3,13.1,NA,NA,NA
"343",2024,1,15,12,18,80,6.2,NA,NA,NA,NA,NA,1019.9,11,13.2,NA,NA,NA
"344",2024,1,15,13,18,40,3.1,NA,NA,NA,NA,NA,1019.9,11.5,13.1,NA,NA,NA
"345",2024,1,15,14,18,80,4.1,NA,NA,NA,NA,NA,1020.2,10.5,13.1,NA,NA,NA
"346",2024,1,15,15,18,40,3.6,NA,NA,NA,NA,NA,1020.4,11,13.1,NA,NA,NA
"347",2024,1,15,16,18,50,4.1,NA,NA,NA,NA,NA,1020.6,11.2,13.1,NA,NA,NA
"348",2024,1,15,17,18,60,4.1,NA,NA,NA,NA,NA,1021.1,11.3,13.1,NA,NA,NA
"349",2024,1,15,18,18,70,4.6,NA,NA,NA,NA,NA,1021.4,11.3,13.1,NA,NA,NA
"350",2024,1,15,19,18,60,5.7,NA,NA,NA,NA,NA,1020.7,11.4,13.1,NA,NA,NA
"351",2024,1,15,20,18,40,4.6,NA,NA,NA,NA,NA,1019.9,11.9,13.1,NA,NA,NA
"352",2024,1,15,21,18,60,3.6,NA,NA,NA,NA,NA,1019.6,12.4,13.2,NA,NA,NA
"353",2024,1,15,22,18,30,1.5,NA,NA,NA,NA,NA,1019.2,13,13.2,NA,NA,NA
"354",2024,1,15,23,18,290,4.1,NA,NA,NA,NA,NA,1019.3,12.9,13.3,NA,NA,NA
"355",2024,1,16,0,18,350,4.6,NA,NA,NA,NA,NA,1019.1,13.2,13.3,NA,NA,NA
"356",2024,1,16,1,18,300,3.1,NA,NA,NA,NA,NA,1019.4,12.9,13.2,NA,NA,NA
"357",2024,1,16,2,18,300,3.1,NA,NA,NA,NA,NA,1019.6,12.9,13.2,NA,NA,NA
"358",2024,1,16,3,18,340,2.6,NA,NA,NA,NA,NA,1019.9,13,13.2,NA,NA,NA
"359",2024,1,16,4,18,350,2.6,NA,NA,NA,NA,NA,1020.2,12.9,13.2,NA,NA,NA
"360",2024,1,16,5,18,20,1.5,NA,NA,NA,NA,NA,1020.4,12.4,13.2,NA,NA,NA
"361",2024,1,16,6,18,30,3.1,NA,NA,NA,NA,NA,1020.2,12.8,13.2,NA,NA,NA
"362",2024,1,16,7,18,50,4.1,NA,NA,NA,NA,NA,1020.4,12.1,13.2,NA,NA,NA
"363",2024,1,16,8,18,40,4.6,NA,NA,NA,NA,NA,1020.2,11.7,13.1,NA,NA,NA
"364",2024,1,16,9,18,50,3.1,NA,NA,NA,NA,NA,1020,11.7,13.1,NA,NA,NA
"365",2024,1,16,10,18,20,3.6,NA,NA,NA,NA,NA,1019.9,11.5,13.1,NA,NA,NA
"366",2024,1,16,11,18,30,5.7,NA,NA,NA,NA,NA,1019.3,11.4,13.1,NA,NA,NA
"367",2024,1,16,12,18,30,4.1,NA,NA,NA,NA,NA,1019.3,11.4,13.1,NA,NA,NA
"368",2024,1,16,13,18,30,3.6,NA,NA,NA,NA,NA,1019.1,11.6,13.1,NA,NA,NA
"369",2024,1,16,14,18,30,5.1,NA,NA,NA,NA,NA,1019,11.6,13.3,NA,NA,NA
"370",2024,1,16,15,18,80,5.1,NA,NA,NA,NA,NA,1019.7,11.7,13.2,NA,NA,NA
"371",2024,1,16,16,18,80,3.1,NA,NA,NA,NA,NA,1019.9,11.4,13.3,NA,NA,NA
"372",2024,1,16,17,18,80,3.1,NA,NA,NA,NA,NA,1020.2,11,13.3,NA,NA,NA
"373",2024,1,16,18,18,90,2.6,NA,NA,NA,NA,NA,1020.5,11.5,13.3,NA,NA,NA
"374",2024,1,16,19,18,130,1.5,NA,NA,NA,NA,NA,1020.6,12,13.4,NA,NA,NA
"375",2024,1,16,20,18,310,2.1,NA,NA,NA,NA,NA,1019.7,12.5,13.5,NA,NA,NA
"376",2024,1,16,21,18,260,3.1,NA,NA,NA,NA,NA,1019.4,12.2,13.6,NA,NA,NA
"377",2024,1,16,22,18,250,4.1,NA,NA,NA,NA,NA,1019,12.5,13.6,NA,NA,NA
"378",2024,1,16,23,18,220,2.1,NA,NA,NA,NA,NA,1018.7,12.8,13.6,NA,NA,NA
"379",2024,1,17,0,18,180,1.5,NA,NA,NA,NA,NA,1018.5,13,13.6,NA,NA,NA
"380",2024,1,17,1,18,170,3.1,NA,NA,NA,NA,NA,1018.1,13.4,13.6,NA,NA,NA
"381",2024,1,17,2,18,180,4.6,NA,NA,NA,NA,NA,1017.9,13.4,13.6,NA,NA,NA
"382",2024,1,17,3,18,190,4.1,NA,NA,NA,NA,NA,1018,13.6,13.4,NA,NA,NA
"383",2024,1,17,4,18,180,6.7,NA,NA,NA,NA,NA,1018.2,13.3,13.3,NA,NA,NA
"384",2024,1,17,5,18,170,7.7,NA,NA,NA,NA,NA,1017.8,12.9,13.2,NA,NA,NA
"385",2024,1,17,6,18,170,8.8,NA,NA,NA,NA,NA,1017.7,13.1,13.2,NA,NA,NA
"386",2024,1,17,7,18,150,6.7,NA,NA,NA,NA,NA,1017.6,13.1,13.2,NA,NA,NA
"387",2024,1,17,8,18,170,4.6,NA,NA,NA,NA,NA,1017.7,13.7,13.2,NA,NA,NA
"388",2024,1,17,9,18,170,4.1,NA,NA,NA,NA,NA,1016.4,13.8,13.3,NA,NA,NA
"389",2024,1,17,10,18,200,6.2,NA,NA,NA,NA,NA,1016.3,13.8,13.3,NA,NA,NA
"390",2024,1,17,11,18,210,5.1,NA,NA,NA,NA,NA,1017.2,13.6,13.3,NA,NA,NA
"391",2024,1,17,12,18,230,2.6,NA,NA,NA,NA,NA,1017.1,13.1,13.3,NA,NA,NA
"392",2024,1,17,13,18,300,1.5,NA,NA,NA,NA,NA,1017.1,13,13.3,NA,NA,NA
"393",2024,1,17,14,18,90,1.5,NA,NA,NA,NA,NA,1017.2,13,13.3,NA,NA,NA
"394",2024,1,17,15,18,220,1,NA,NA,NA,NA,NA,1017.4,12.8,13.3,NA,NA,NA
"395",2024,1,17,16,18,190,2.1,NA,NA,NA,NA,NA,1017.2,12.1,13.2,NA,NA,NA
"396",2024,1,17,17,18,140,2.6,NA,NA,NA,NA,NA,1019.1,12.3,13.2,NA,NA,NA
"397",2024,1,17,18,18,310,2.6,NA,NA,NA,NA,NA,1020.3,12.4,13.2,NA,NA,NA
"398",2024,1,17,19,18,360,2.1,NA,NA,NA,NA,NA,1019.7,12.9,13.2,NA,NA,NA
"399",2024,1,17,20,18,30,1.5,NA,NA,NA,NA,NA,1020.5,12.9,13.3,NA,NA,NA
"400",2024,1,17,21,18,0,0,NA,NA,NA,NA,NA,1019.9,13.4,13.5,NA,NA,NA
"401",2024,1,17,22,18,290,1.5,NA,NA,NA,NA,NA,1018.4,13.3,13.6,NA,NA,NA
"402",2024,1,17,23,18,290,4.1,NA,NA,NA,NA,NA,1018.4,13.5,13.7,NA,NA,NA
"403",2024,1,18,0,18,280,5.1,NA,NA,NA,NA,NA,1018.7,13.5,13.5,NA,NA,NA
"404",2024,1,18,1,18,300,5.7,NA,NA,NA,NA,NA,1018.6,13.1,13.3,NA,NA,NA
"405",2024,1,18,2,18,300,4.6,NA,NA,NA,NA,NA,1018.9,13.1,13.2,NA,NA,NA
"406",2024,1,18,3,18,320,1.5,NA,NA,NA,NA,NA,1018.8,13,13.3,NA,NA,NA
"407",2024,1,18,4,18,350,3.1,NA,NA,NA,NA,NA,1019.3,13.1,13.3,NA,NA,NA
"408",2024,1,18,5,18,20,3.6,NA,NA,NA,NA,NA,1019.7,12.8,13.3,NA,NA,NA
"409",2024,1,18,6,18,0,0,NA,NA,NA,NA,NA,1019.7,12.8,13.3,NA,NA,NA
"410",2024,1,18,7,18,350,2.6,NA,NA,NA,NA,NA,1019.8,12.5,13.3,NA,NA,NA
"411",2024,1,18,8,18,10,2.6,NA,NA,NA,NA,NA,1020,12.6,13.2,NA,NA,NA
"412",2024,1,18,9,18,60,4.1,NA,NA,NA,NA,NA,1019.5,12.2,13.2,NA,NA,NA
"413",2024,1,18,10,18,80,7.7,NA,NA,NA,NA,NA,1019.2,11.8,13.2,NA,NA,NA
"414",2024,1,18,11,18,70,5.7,NA,NA,NA,NA,NA,1019.6,11.4,13.2,NA,NA,NA
"415",2024,1,18,12,18,50,8.2,NA,NA,NA,NA,NA,1018.5,12.1,13.2,NA,NA,NA
"416",2024,1,18,13,18,90,5.1,NA,NA,NA,NA,NA,1018.9,12.4,13.2,NA,NA,NA
"417",2024,1,18,14,18,80,5.1,NA,NA,NA,NA,NA,1018.9,11.5,13.2,NA,NA,NA
"418",2024,1,18,15,18,70,8.8,NA,NA,NA,NA,NA,1018.5,11,13.1,NA,NA,NA
"419",2024,1,18,16,18,80,8.8,NA,NA,NA,NA,NA,1018.5,10.7,13.1,NA,NA,NA
"420",2024,1,18,17,18,70,7.7,NA,NA,NA,NA,NA,1018.5,10.9,13.1,NA,NA,NA
"421",2024,1,18,18,18,70,6.2,NA,NA,NA,NA,NA,1019,11.7,13.1,NA,NA,NA
"422",2024,1,18,19,18,80,3.6,NA,NA,NA,NA,NA,1019.5,12.7,13.2,NA,NA,NA
"423",2024,1,18,20,18,60,4.1,NA,NA,NA,NA,NA,1018.3,12.7,13.2,NA,NA,NA
"424",2024,1,18,21,18,80,3.6,NA,NA,NA,NA,NA,1017.6,13.3,13.2,NA,NA,NA
"425",2024,1,18,22,18,180,2.1,NA,NA,NA,NA,NA,1018.4,13.6,13.4,NA,NA,NA
"426",2024,1,18,22,58,190,2.6,NA,NA,NA,NA,NA,1018.5,13.6,13.5,NA,NA,NA
"427",2024,1,19,0,18,190,6.2,NA,NA,NA,NA,NA,1017.8,13.6,13.5,NA,NA,NA
"428",2024,1,19,1,18,180,7.7,NA,NA,NA,NA,NA,1017.2,13.4,13.3,NA,NA,NA
"429",2024,1,19,2,18,170,4.6,NA,NA,NA,NA,NA,1017.9,13.3,13.2,NA,NA,NA
"430",2024,1,19,3,18,170,6.2,NA,NA,NA,NA,NA,1018.5,13.2,13.2,NA,NA,NA
"431",2024,1,19,4,18,160,2.6,NA,NA,NA,NA,NA,1018.3,13.2,13.2,NA,NA,NA
"432",2024,1,19,5,18,140,4.6,NA,NA,NA,NA,NA,1018.5,13.2,13.2,NA,NA,NA
"433",2024,1,19,6,18,90,3.6,NA,NA,NA,NA,NA,1018.3,13,13.2,NA,NA,NA
"434",2024,1,19,7,18,60,4.1,NA,NA,NA,NA,NA,1017.6,12.8,13.2,NA,NA,NA
"435",2024,1,19,8,18,90,3.6,NA,NA,NA,NA,NA,1017,12.5,13.2,NA,NA,NA
"436",2024,1,19,9,18,120,2.6,NA,NA,NA,NA,NA,1016.5,12.3,13.2,NA,NA,NA
"437",2024,1,19,10,18,350,1.5,NA,NA,NA,NA,NA,1016.2,12.3,13.2,NA,NA,NA
"438",2024,1,19,11,18,230,1.5,NA,NA,NA,NA,NA,1015.4,13,13.2,NA,NA,NA
"439",2024,1,19,12,18,70,4.6,NA,NA,NA,NA,NA,1014.4,12.7,13.2,NA,NA,NA
"440",2024,1,19,13,18,130,1.5,NA,NA,NA,NA,NA,1014.7,12.3,13.2,NA,NA,NA
"441",2024,1,19,14,18,170,4.6,NA,NA,NA,NA,NA,1014.1,13.2,13.2,NA,NA,NA
"442",2024,1,19,15,18,50,5.7,NA,NA,NA,NA,NA,1014,12.8,13.1,NA,NA,NA
"443",2024,1,19,16,18,100,1.5,NA,NA,NA,NA,NA,1015.2,12,13.1,NA,NA,NA
"444",2024,1,19,17,18,40,1,NA,NA,NA,NA,NA,1015.6,12.7,13.2,NA,NA,NA
"445",2024,1,19,18,18,40,4.1,NA,NA,NA,NA,NA,1014.9,12.5,13.2,NA,NA,NA
"446",2024,1,19,19,18,70,4.1,NA,NA,NA,NA,NA,1013.4,12.3,13.2,NA,NA,NA
"447",2024,1,19,20,18,100,1,NA,NA,NA,NA,NA,1013,13.2,13.2,NA,NA,NA
"448",2024,1,19,21,18,160,8.2,NA,NA,NA,NA,NA,1011.7,14.6,13.3,NA,NA,NA
"449",2024,1,19,22,18,170,5.1,NA,NA,NA,NA,NA,1012.2,14.5,13.3,NA,NA,NA
"450",2024,1,19,23,18,170,9.8,NA,NA,NA,NA,NA,1011.4,13.5,13.3,NA,NA,NA
"451",2024,1,20,0,18,180,10.8,NA,NA,NA,NA,NA,1011,14,13.3,NA,NA,NA
"452",2024,1,20,1,18,150,12.4,NA,NA,NA,NA,NA,1009.2,14.2,13.3,NA,NA,NA
"453",2024,1,20,2,18,140,4.6,NA,NA,NA,NA,NA,1010.4,14.6,13.3,NA,NA,NA
"454",2024,1,20,3,18,90,3.6,NA,NA,NA,NA,NA,1010.1,14,13.2,NA,NA,NA
"455",2024,1,20,4,18,180,6.2,NA,NA,NA,NA,NA,1010.3,14.4,13.2,NA,NA,NA
"456",2024,1,20,5,18,170,14.9,NA,NA,NA,NA,NA,1009.4,13.9,13.2,NA,NA,NA
"457",2024,1,20,6,18,200,9.3,NA,NA,NA,NA,NA,1009.8,13.6,13.1,NA,NA,NA
"458",2024,1,20,7,18,180,7.2,NA,NA,NA,NA,NA,1010.6,13.4,13.1,NA,NA,NA
"459",2024,1,20,8,8,160,1.5,NA,NA,NA,NA,NA,1010.3,13.3,13.1,NA,NA,NA
"460",2024,1,20,8,58,20,3.1,NA,NA,NA,NA,NA,1009.8,13.2,13.2,NA,NA,NA
"461",2024,1,20,9,58,170,8.2,NA,NA,NA,NA,NA,1009,14.5,13.1,NA,NA,NA
"462",2024,1,20,10,58,180,8.8,NA,NA,NA,NA,NA,1009.2,14,13.2,NA,NA,NA
"463",2024,1,20,11,58,180,9.3,NA,NA,NA,NA,NA,1009.3,14,13.2,NA,NA,NA
"464",2024,1,20,12,58,180,7.7,NA,NA,NA,NA,NA,1009.1,14,13.1,NA,NA,NA
"465",2024,1,20,13,58,180,8.2,NA,NA,NA,NA,NA,1009.4,13.9,13.1,NA,NA,NA
"466",2024,1,20,14,58,170,7.7,NA,NA,NA,NA,NA,1009.5,13.9,13.1,NA,NA,NA
"467",2024,1,20,15,58,170,2.6,NA,NA,NA,NA,NA,1009.9,13.6,13.1,NA,NA,NA
"468",2024,1,20,16,58,170,8.8,NA,NA,NA,NA,NA,1010.7,13.7,13.1,NA,NA,NA
"469",2024,1,20,17,58,170,7.2,NA,NA,NA,NA,NA,1011.2,13.7,13.1,NA,NA,NA
"470",2024,1,20,18,58,160,8.8,NA,NA,NA,NA,NA,1010.8,13.8,13.1,NA,NA,NA
"471",2024,1,20,19,58,180,8.2,NA,NA,NA,NA,NA,1010.4,13.8,13.1,NA,NA,NA
"472",2024,1,20,21,18,170,9.8,NA,NA,NA,NA,NA,1009.7,13.5,13.1,NA,NA,NA
"473",2024,1,20,22,18,190,8.2,NA,NA,NA,NA,NA,1009.5,13.7,13.1,NA,NA,NA
"474",2024,1,20,22,58,200,6.2,NA,NA,NA,NA,NA,1009.5,13.7,13.1,NA,NA,NA
"475",2024,1,21,0,18,210,7.2,NA,NA,NA,NA,NA,1009.6,13.4,13.2,NA,NA,NA
"476",2024,1,21,1,18,180,5.7,NA,NA,NA,NA,NA,1010.1,13.2,13.1,NA,NA,NA
"477",2024,1,21,2,18,160,4.6,NA,NA,NA,NA,NA,1009.7,13,13.1,NA,NA,NA
"478",2024,1,21,3,18,160,5.1,NA,NA,NA,NA,NA,1009.9,13.3,13.1,NA,NA,NA
"479",2024,1,21,4,18,170,6.2,NA,NA,NA,NA,NA,1010.3,13.7,13.1,NA,NA,NA
"480",2024,1,21,5,18,180,6.7,NA,NA,NA,NA,NA,1009.8,13.4,13.1,NA,NA,NA
"481",2024,1,21,6,18,150,5.1,NA,NA,NA,NA,NA,1010.3,13.1,13.1,NA,NA,NA
"482",2024,1,21,7,18,140,4.6,NA,NA,NA,NA,NA,1010.3,13.4,13.1,NA,NA,NA
"483",2024,1,21,8,18,130,3.1,NA,NA,NA,NA,NA,1009.9,12.8,13.1,NA,NA,NA
"484",2024,1,21,9,18,170,5.7,NA,NA,NA,NA,NA,1009.5,12.6,13.1,NA,NA,NA
"485",2024,1,21,10,18,170,5.1,NA,NA,NA,NA,NA,1010.4,12.4,13.1,NA,NA,NA
"486",2024,1,21,11,18,80,4.6,NA,NA,NA,NA,NA,1010.3,12.3,13.2,NA,NA,NA
"487",2024,1,21,12,18,90,7.7,NA,NA,NA,NA,NA,1010.1,12.4,13.1,NA,NA,NA
"488",2024,1,21,13,18,100,6.2,NA,NA,NA,NA,NA,1009.7,12.6,13.2,NA,NA,NA
"489",2024,1,21,14,18,100,8.8,NA,NA,NA,NA,NA,1009.3,12.6,13.4,NA,NA,NA
"490",2024,1,21,15,18,90,5.1,NA,NA,NA,NA,NA,1009.7,12.9,13.4,NA,NA,NA
"491",2024,1,21,16,18,100,4.1,NA,NA,NA,NA,NA,1010.1,13,13.5,NA,NA,NA
